ID,timestamp,logical_time,level,event
24206,2016-04-07 08:55:17,00:36:45,6,Correct flag submited
24206,2016-04-07 08:55:28,00:36:56,6,Game finished
17280,2016-04-07 08:56:01,00:24:53,6,Returned from help level
17280,2016-04-07 08:56:13,00:25:05,6,Correct flag submited
17280,2016-04-07 08:56:23,00:25:15,6,Game finished
43792,2016-04-07 08:56:30,00:28:36,6,Hint 2 taken
28455,2016-04-07 08:56:46,00:51:02,6,Correct flag submited
28455,2016-04-07 08:56:48,00:51:04,6,Game finished
43792,2016-04-07 08:56:53,00:28:59,6,Help level accessed
44336,2016-04-07 08:57:44,00:26:01,6,Correct flag submited
44336,2016-04-07 08:57:47,00:26:04,6,Game finished
44095,2016-04-07 09:00:13,00:09:27,5,Level cowardly skipped
44095,2016-04-07 09:01:15,00:01:01,6,Hint 1 taken
44095,2016-04-07 09:01:16,00:01:02,6,Hint 2 taken
43792,2016-04-07 09:02:03,00:34:09,6,Returned from help level
43792,2016-04-07 09:02:45,00:34:50,6,Correct flag submited
43792,2016-04-07 09:02:47,00:34:53,6,Game finished
17158,2016-04-07 09:03:34,00:24:50,6,Hint 1 taken
15360,2016-04-07 09:05:17,00:44:58,6,Hint 1 taken
16046,2016-04-07 09:05:44,00:32:11,6,Wrong flag submited
16046,2016-04-07 09:06:30,00:32:57,6,Wrong flag submited
17158,2016-04-07 09:07:11,00:28:28,6,Hint 2 taken
17158,2016-04-07 09:07:53,00:29:10,6,Help level accessed
43841,2016-04-07 09:09:58,00:27:11,5,Correct flag submited
44095,2016-04-07 09:10:51,00:10:37,6,Level cowardly skipped
44095,2016-04-07 09:10:54,00:10:40,6,Game finished
17158,2016-04-07 09:11:49,00:33:05,6,Returned from help level
17158,2016-04-07 09:12:33,00:33:50,6,Wrong flag submited
17158,2016-04-07 09:13:00,00:34:17,6,Wrong flag submited
16046,2016-04-07 09:13:09,00:39:36,6,Wrong flag submited
17158,2016-04-07 09:13:12,00:34:29,6,Help level accessed
17158,2016-04-07 09:13:16,00:34:32,6,Level cowardly skipped
17158,2016-04-07 09:13:18,00:34:34,6,Game finished
